time,v_sweep,i_pulldown,i_gndclamp,i_pullup,i_powerclamp
0.3590010000,-1.5100000000,-0.7376826844,-0.7368837514,1.2960996093,1.2955262193
0.3600010000,-1.5050000000,-0.7330767071,-0.7322730125,1.2880327636,1.2874560128
0.3610010000,-1.5000000000,-0.7284718052,-0.7276632922,1.2799677231,1.2793875720
0.3620010000,-1.4950000000,-0.7238679918,-0.7230546025,1.2719045096,1.2713209179
0.3630010000,-1.4900000000,-0.7192652806,-0.7184469561,1.2638431454,1.2632560722
0.3640010000,-1.4850000000,-0.7146636852,-0.7138403657,1.2557836531,1.2551930567
0.3650010000,-1.4800000000,-0.7100632198,-0.7092348441,1.2477260558,1.2471318937
0.3660010000,-1.4750000000,-0.7054638986,-0.7046304045,1.2396703769,1.2390726061
0.3670010000,-1.4700000000,-0.7008657362,-0.7000270605,1.2316166405,1.2310152168
0.3680010000,-1.4650000000,-0.6962687474,-0.6954248255,1.2235648709,1.2229597496
0.3690010000,-1.4600000000,-0.6916729473,-0.6908237136,1.2155150928,1.2149062284
0.3700010000,-1.4550000000,-0.6870783513,-0.6862237389,1.2074673317,1.2068546776
0.3710010000,-1.4500000000,-0.6824849752,-0.6816249159,1.1994216132,1.1988051221
0.3720010000,-1.4450000000,-0.6778928348,-0.6770272592,1.1913779637,1.1907575874
0.3730010000,-1.4400000000,-0.6733019467,-0.6724307839,1.1833364098,1.1827120993
0.3740010000,-1.4350000000,-0.6687123273,-0.6678355052,1.1752969789,1.1746686840
0.3750010000,-1.4300000000,-0.6641239937,-0.6632414388,1.1672596987,1.1666273686
0.3760010000,-1.4250000000,-0.6595369631,-0.6586486005,1.1592245977,1.1585881803
0.3770010000,-1.4200000000,-0.6549512533,-0.6540570065,1.1511917047,1.1505511471
0.3780010000,-1.4150000000,-0.6503668822,-0.6494666732,1.1431610491,1.1425162974
0.3790010000,-1.4100000000,-0.6457838682,-0.6448776176,1.1351326611,1.1344836601
0.3800010000,-1.4050000000,-0.6412022301,-0.6402898568,1.1271065713,1.1264532650
0.3810010000,-1.4000000000,-0.6366219869,-0.6357034082,1.1190828110,1.1184251421
0.3820010000,-1.3950000000,-0.6320431583,-0.6311182899,1.1110614120,1.1103993222
0.3830010000,-1.3900000000,-0.6274657640,-0.6265345198,1.1030424070,1.1023758367
0.3840010000,-1.3850000000,-0.6228898246,-0.6219521168,1.0950258291,1.0943547176
0.3850010000,-1.3800000000,-0.6183153608,-0.6173710997,1.0870117124,1.0863359976
0.3860010000,-1.3750000000,-0.6137423938,-0.6127914879,1.0790000913,1.0783197101
0.3870010000,-1.3700000000,-0.6091709452,-0.6082133012,1.0709910012,1.0703058891
0.3880010000,-1.3650000000,-0.6046010373,-0.6036365598,1.0629844783,1.0622945694
0.3890010000,-1.3600000000,-0.6000326926,-0.5990612842,1.0549805593,1.0542857863
0.3900010000,-1.3550000000,-0.5954659342,-0.5944874955,1.0469792818,1.0462795762
0.3910010000,-1.3500000000,-0.5909007858,-0.5899152153,1.0389806845,1.0382759761
0.3920010000,-1.3450000000,-0.5863372716,-0.5853444653,1.0309848064,1.0302750237
0.3930010000,-1.3400000000,-0.5817754162,-0.5807752682,1.0229916878,1.0222767576
0.3940010000,-1.3350000000,-0.5772152448,-0.5762076468,1.0150013696,1.0142812172
0.3950010000,-1.3300000000,-0.5726567832,-0.5716416244,1.0070138937,1.0062884430
0.3960010000,-1.3250000000,-0.5681000579,-0.5670772252,0.9990293031,0.9982984759
0.3970010000,-1.3200000000,-0.5635450959,-0.5625144734,0.9910476414,0.9903113582
0.3980010000,-1.3150000000,-0.5589919247,-0.5579533943,0.9830689536,0.9823271328
0.3990010000,-1.3100000000,-0.5544405726,-0.5533940132,0.9750932853,0.9743458438
0.4000010000,-1.3050000000,-0.5498910686,-0.5488363564,0.9671206835,0.9663675361
0.4010010000,-1.3000000000,-0.5453434422,-0.5442804507,0.9591511962,0.9583922557
0.4020010000,-1.2950000000,-0.5407977239,-0.5397263234,0.9511848722,0.9504200498
0.4030010000,-1.2900000000,-0.5362539445,-0.5351740026,0.9432217619,0.9424509664
0.4040010000,-1.2850000000,-0.5317121359,-0.5306235169,0.9352619167,0.9344850549
0.4050010000,-1.2800000000,-0.5271723307,-0.5260748957,0.9273053890,0.9265223656
0.4060010000,-1.2750000000,-0.5226345621,-0.5215281689,0.9193522328,0.9185629502
0.4070010000,-1.2700000000,-0.5180988645,-0.5169833674,0.9114025033,0.9106068615
0.4080010000,-1.2650000000,-0.5135652728,-0.5124405227,0.9034562568,0.9026541537
0.4090010000,-1.2600000000,-0.5090338229,-0.5078996670,0.8955135514,0.8947048821
0.4100010000,-1.2550000000,-0.5045045517,-0.5033608334,0.8875744462,0.8867591036
0.4110010000,-1.2500000000,-0.4999774968,-0.4988240558,0.8796390021,0.8788168762
0.4120010000,-1.2450000000,-0.4954526971,-0.4942893689,0.8717072814,0.8708782596
0.4130010000,-1.2400000000,-0.4909301922,-0.4897568082,0.8637793478,0.8629433148
0.4140010000,-1.2350000000,-0.4864100229,-0.4852264102,0.8558552669,0.8550121045
0.4150010000,-1.2300000000,-0.4818922310,-0.4806982124,0.8479351059,0.8470846929
0.4160010000,-1.2250000000,-0.4773768595,-0.4761722531,0.8400189337,0.8391611457
0.4170010000,-1.2200000000,-0.4728639525,-0.4716485716,0.8321068209,0.8312415305
0.4180010000,-1.2150000000,-0.4683535552,-0.4671272084,0.8241988401,0.8233259166
0.4190010000,-1.2100000000,-0.4638457141,-0.4626082049,0.8162950658,0.8154143750
0.4200010000,-1.2050000000,-0.4593404771,-0.4580916037,0.8083955744,0.8075069788
0.4210010000,-1.2000000000,-0.4548378933,-0.4535774484,0.8005004444,0.7996038027
0.4220010000,-1.1950000000,-0.4503380130,-0.4490657838,0.7926097566,0.7917049236
0.4230010000,-1.1900000000,-0.4458408883,-0.4445566562,0.7847235937,0.7838104206
0.4240010000,-1.1850000000,-0.4413465725,-0.4400501127,0.7768420409,0.7759203748
0.4250010000,-1.1800000000,-0.4368551204,-0.4355462020,0.7689651858,0.7680348694
0.4260010000,-1.1750000000,-0.4323665886,-0.4310449742,0.7610931182,0.7601539902
0.4270010000,-1.1700000000,-0.4278810352,-0.4265464806,0.7532259307,0.7522778251
0.4280010000,-1.1650000000,-0.4233985200,-0.4220507742,0.7453637185,0.7444064647
0.4290010000,-1.1600000000,-0.4189191047,-0.4175579092,0.7375065794,0.7365400021
0.4300010000,-1.1550000000,-0.4144428526,-0.4130679416,0.7296546143,0.7286785330
0.4310010000,-1.1500000000,-0.4099698292,-0.4085809291,0.7218079269,0.7208221560
0.4320010000,-1.1450000000,-0.4055001019,-0.4040969308,0.7139666239,0.7129709725
0.4330010000,-1.1400000000,-0.4010337400,-0.3996160078,0.7061308153,0.7051250868
0.4340010000,-1.1350000000,-0.3965708153,-0.3951382229,0.6983006144,0.6972846065
0.4350010000,-1.1300000000,-0.3921114014,-0.3906636409,0.6904761381,0.6894496422
0.4360010000,-1.1250000000,-0.3876555747,-0.3861923285,0.6826575065,0.6816203080
0.4370010000,-1.1200000000,-0.3832034137,-0.3817243545,0.6748448438,0.6737967215
0.4380010000,-1.1150000000,-0.3787549996,-0.3772597897,0.6670382779,0.6659790039
0.4390010000,-1.1100000000,-0.3743104162,-0.3727987074,0.6592379409,0.6581672800
0.4400010000,-1.1050000000,-0.3698697501,-0.3683411829,0.6514439690,0.6503616788
0.4410010000,-1.1000000000,-0.3654330907,-0.3638872941,0.6436565028,0.6425623333
0.4420010000,-1.0950000000,-0.3610005305,-0.3594371214,0.6358756874,0.6347693806
0.4430010000,-1.0900000000,-0.3565721652,-0.3549907478,0.6281016729,0.6269829624
0.4440010000,-1.0850000000,-0.3521480934,-0.3505482590,0.6203346142,0.6192032251
0.4450010000,-1.0800000000,-0.3477284176,-0.3461097436,0.6125746714,0.6114303196
0.4460010000,-1.0750000000,-0.3433132437,-0.3416752930,0.6048220102,0.6036644023
0.4470010000,-1.0700000000,-0.3389026813,-0.3372450021,0.5970768018,0.5959056345
0.4480010000,-1.0650000000,-0.3344968438,-0.3328189687,0.5893392233,0.5881541832
0.4490010000,-1.0600000000,-0.3300958490,-0.3283972940,0.5816094582,0.5804102209
0.4500010000,-1.0550000000,-0.3256998189,-0.3239800829,0.5738876963,0.5726739264
0.4510010000,-1.0500000000,-0.3213088799,-0.3195674441,0.5661741341,0.5649454845
0.4520010000,-1.0450000000,-0.3169231631,-0.3151594898,0.5584689756,0.5572250867
0.4530010000,-1.0400000000,-0.3125428047,-0.3107563367,0.5507724318,0.5495129315
0.4540010000,-1.0350000000,-0.3081679460,-0.3063581054,0.5430847216,0.5418092243
0.4550010000,-1.0300000000,-0.3037987339,-0.3019649212,0.5354060723,0.5341141781
0.4560010000,-1.0250000000,-0.2994353208,-0.2975769140,0.5277367195,0.5264280140
0.4570010000,-1.0200000000,-0.2950778652,-0.2931942185,0.5200769078,0.5187509612
0.4580010000,-1.0150000000,-0.2907265321,-0.2888169748,0.5124268914,0.5110832576
0.4590010000,-1.0100000000,-0.2863814931,-0.2844453281,0.5047869344,0.5034251503
0.4600010000,-1.0050000000,-0.2820429266,-0.2800794295,0.4971573111,0.4957768958
0.4610010000,-1.0000000000,-0.2777110186,-0.2757194361,0.4895383069,0.4881387607
0.4620010000,-0.9950000000,-0.2733859628,-0.2713655110,0.4819302189,0.4805110225
0.4630010000,-0.9900000000,-0.2690679613,-0.2670178242,0.4743333560,0.4728939693
0.4640010000,-0.9850000000,-0.2647572246,-0.2626765526,0.4667480401,0.4652879012
0.4650010000,-0.9800000000,-0.2604539725,-0.2583418802,0.4591746065,0.4576931306
0.4660010000,-0.9750000000,-0.2561584345,-0.2540139990,0.4516134048,0.4501099829
0.4670010000,-0.9700000000,-0.2518708502,-0.2496931091,0.4440647994,0.4425387971
0.4680010000,-0.9650000000,-0.2475914700,-0.2453794190,0.4365291708,0.4349799267
0.4690010000,-0.9600000000,-0.2433205558,-0.2410731464,0.4290069158,0.4274337404
0.4700010000,-0.9550000000,-0.2390583818,-0.2367745188,0.4214984493,0.4199006229
0.4710010000,-0.9500000000,-0.2348052346,-0.2324837734,0.4140042047,0.4123809762
0.4720010000,-0.9450000000,-0.2305614147,-0.2282011585,0.4065246352,0.4048752200
0.4730010000,-0.9400000000,-0.2263272372,-0.2239269336,0.3990602148,0.3973837931
0.4740010000,-0.9350000000,-0.2221030321,-0.2196613703,0.3916114401,0.3899071545
0.4750010000,-0.9300000000,-0.2178891460,-0.2154047528,0.3841788310,0.3824457846
0.4760010000,-0.9250000000,-0.2136859428,-0.2111573790,0.3767629322,0.3750001862
0.4770010000,-0.9200000000,-0.2094938047,-0.2069195610,0.3693643153,0.3675708864
0.4780010000,-0.9150000000,-0.2053131338,-0.2026916263,0.3619835800,0.3601584375
0.4790010000,-0.9100000000,-0.2011443528,-0.1984739186,0.3546213560,0.3527634191
0.4800010000,-0.9050000000,-0.1969879070,-0.1942667986,0.3472783047,0.3453864396
0.4810010000,-0.9000000000,-0.1928442653,-0.1900706457,0.3399551219,0.3380281378
0.4820010000,-0.8950000000,-0.1887139222,-0.1858858587,0.3326525394,0.3306891855
0.4830010000,-0.8900000000,-0.1845973991,-0.1817128572,0.3253713277,0.3233702888
0.4840010000,-0.8850000000,-0.1804952468,-0.1775520830,0.3181122986,0.3160721913
0.4850010000,-0.8800000000,-0.1764080470,-0.1734040019,0.3108763079,0.3087956759
0.4860010000,-0.8750000000,-0.1723364147,-0.1692691048,0.3036642586,0.3015415677
0.4870010000,-0.8700000000,-0.1682810006,-0.1651479099,0.2964771040,0.2943107372
0.4880010000,-0.8650000000,-0.1642424938,-0.1610409643,0.2893158514,0.2871041029
0.4890010000,-0.8600000000,-0.1602216244,-0.1569488463,0.2821815661,0.2799226351
0.4900010000,-0.8550000000,-0.1562191665,-0.1528721675,0.2750753751,0.2727673594
0.4910010000,-0.8500000000,-0.1522359417,-0.1488115753,0.2679984720,0.2656393610
0.4920010000,-0.8450000000,-0.1482728225,-0.1447677554,0.2609521217,0.2585397884
0.4930010000,-0.8400000000,-0.1443307363,-0.1407414347,0.2539376661,0.2514698587
0.4940010000,-0.8350000000,-0.1404106695,-0.1367333844,0.2469565292,0.2444308623
0.4950010000,-0.8300000000,-0.1365136716,-0.1327444233,0.2400102240,0.2374241687
0.4960010000,-0.8250000000,-0.1326408610,-0.1287754218,0.2331003589,0.2304512323
0.4970010000,-0.8200000000,-0.1287934295,-0.1248273051,0.2262286450,0.2235135989
0.4980010000,-0.8150000000,-0.1249726481,-0.1209010583,0.2193969045,0.2166129130
0.4990010000,-0.8100000000,-0.1211798735,-0.1169977304,0.2126070788,0.2097509252
0.5000010000,-0.8050000000,-0.1174165543,-0.1131184398,0.2058612382,0.2029295006
0.5010010000,-0.8000000000,-0.1136842383,-0.1092643795,0.1991615922,0.1961506280
0.5020010000,-0.7950000000,-0.1099845799,-0.1054368234,0.1925104996,0.1894164295
0.5030010000,-0.7900000000,-0.1063193480,-0.1016371322,0.1859104815,0.1827291712
0.5040010000,-0.7850000000,-0.1026904349,-9.786676069e-02,0.1793642329,0.1760912750
0.5050010000,-0.7800000000,-9.909986441e-02,-9.412726512e-02,0.1728746367,0.1695053302
0.5060010000,-0.7750000000,-9.554980188e-02,-9.042031123e-02,0.1664447786,0.1629741076
0.5070010000,-0.7700000000,-9.204256304e-02,-8.674768285e-02,0.1600779618,0.1565005738
0.5080010000,-0.7650000000,-8.858062380e-02,-8.311129102e-02,0.1537777237,0.1500879060
0.5090010000,-0.7600000000,-8.516662955e-02,-7.951318370e-02,0.1475478530,0.1437395089
0.5100010000,-0.7550000000,-8.180340417e-02,-7.595555595e-02,0.1413924073,0.1374590316
0.5110010000,-0.7500000000,-7.849395824e-02,-7.244076054e-02,0.1353157312,0.1312503861
0.5120010000,-0.7450000000,-7.524149584e-02,-6.897131883e-02,0.1293224743,0.1251177659
0.5130010000,-0.7400000000,-7.204941948e-02,-6.554993180e-02,0.1234176092,0.1190656651
0.5140010000,-0.7350000000,-6.892133224e-02,-6.217949090e-02,0.1176064482,0.1130988984
0.5150010000,-0.7300000000,-6.586103607e-02,-5.886308839e-02,0.1118946584,0.1072226198
0.5160010000,-0.7250000000,-6.287252505e-02,-5.560402672e-02,0.1062882734,0.1014423405
0.5170010000,-0.7200000000,-5.995997221e-02,-5.240582635e-02,0.1007937011,9.576394540e-02
0.5180010000,-0.7150000000,-5.712770808e-02,-4.927223104e-02,9.541772586e-02,9.019370575e-02
0.5190010000,-0.7100000000,-5.438018919e-02,-4.620720979e-02,9.016750107e-02,8.473828776e-02
0.5200010000,-0.7050000000,-5.172195454e-02,-4.321495400e-02,8.505053246e-02,7.940475440e-02
0.5210010000,-0.7000000000,-4.915756799e-02,-4.029986838e-02,8.007464645e-02,7.420055838e-02
0.5220010000,-0.6950000000,-4.669154509e-02,-3.746655368e-02,7.524794145e-02,6.913352341e-02
0.5230010000,-0.6900000000,-4.432826288e-02,-3.471977919e-02,7.057871791e-02,6.421181025e-02
0.5240010000,-0.6850000000,-4.207185289e-02,-3.206444264e-02,6.607538312e-02,5.944386378e-02
0.5250010000,-0.6800000000,-3.992607821e-02,-2.950551510e-02,6.174632717e-02,5.483833692e-02
0.5260010000,-0.6750000000,-3.789419799e-02,-2.704796851e-02,5.759976726e-02,5.040398695e-02
0.5270010000,-0.6700000000,-3.597882461e-02,-2.469668410e-02,5.364355882e-02,4.614954046e-02
0.5280010000,-0.6650000000,-3.418178126e-02,-2.245634056e-02,4.988497455e-02,4.208352368e-02
0.5290010000,-0.6600000000,-3.250397009e-02,-2.033128249e-02,4.633045561e-02,3.821405700e-02
0.5300010000,-0.6550000000,-3.094526209e-02,-1.832537157e-02,4.298534368e-02,3.454861508e-02
0.5310010000,-0.6500000000,-2.950442077e-02,-1.644182540e-02,3.985360696e-02,3.109375783e-02
0.5320010000,-0.6450000000,-2.817906963e-02,-1.468305210e-02,3.693757829e-02,2.785484229e-02
0.5330010000,-0.6400000000,-2.696571098e-02,-1.305049155e-02,3.423772708e-02,2.483573086e-02
0.5340010000,-0.6350000000,-2.585979828e-02,-1.154447653e-02,3.175248815e-02,2.203851624e-02
0.5350010000,-0.6300000000,-2.485585892e-02,-1.016412810e-02,2.947816952e-02,1.946328748e-02
0.5360010000,-0.6250000000,-2.394765896e-02,-8.907298780e-03,2.740895556e-02,1.710796248e-02
0.5370010000,-0.6200000000,-2.312839652e-02,-7.770573820e-03,2.553701389e-02,1.496821008e-02
0.5380010000,-0.6150000000,-2.239090881e-02,-6.749335579e-03,2.385270292e-02,1.303747821e-02
0.5390010000,-0.6100000000,-2.172787688e-02,-5.837889395e-03,2.234486633e-02,1.130713445e-02
0.5400010000,-0.6050000000,-2.113201470e-02,-5.029642120e-03,2.100119060e-02,9.766697892e-03
0.5410010000,-0.6000000000,-2.059623233e-02,-4.317318691e-03,1.980859614e-02,8.404032576e-03
0.5420010000,-0.5950000000,-2.011376695e-02,-3.693198431e-03,1.875363103e-02,7.205960706e-03
0.5430010000,-0.5900000000,-1.967827975e-02,-3.149352032e-03,1.782283935e-02,6.158695445e-03
0.5440010000,-0.5850000000,-1.928391970e-02,-2.677862131e-03,1.700308245e-02,5.248186064e-03
0.5450010000,-0.5800000000,-1.892535788e-02,-2.271014477e-03,1.628179965e-02,4.460497604e-03
0.5460010000,-0.5750000000,-1.859779706e-02,-1.921451686e-03,1.564720269e-02,3.782133574e-03
0.5470010000,-0.5700000000,-1.829696211e-02,-1.622286610e-03,1.508840557e-02,3.200289909e-03
0.5480010000,-0.5650000000,-1.801907624e-02,-1.367176548e-03,1.459549596e-02,2.703037012e-03
0.5490010000,-0.5600000000,-1.776082791e-02,-1.150362527e-03,1.415955790e-02,2.279433739e-03
0.5500010000,-0.5550000000,-1.751933223e-02,-9.666795594e-04,1.377265596e-02,1.919581874e-03
0.5510010000,-0.5500000000,-1.729208981e-02,-8.115444350e-04,1.342779161e-02,1.614632152e-03
0.5520010000,-0.5450000000,-1.707694545e-02,-6.809273280e-04,1.311884070e-02,1.356753476e-03
0.5530010000,-0.5400000000,-1.687204819e-02,-5.712482154e-04,1.284048012e-02,1.139076291e-03
0.5540010000,-0.5350000000,-1.667581382e-02,-4.790172253e-04,1.258810943e-02,9.556195902e-04
0.5550010000,-0.5300000000,-1.648689037e-02,-4.014556670e-04,1.235777206e-02,8.012092364e-04
0.5560010000,-0.5250000000,-1.630412690e-02,-3.362956877e-04,1.214607933e-02,6.713934284e-04
0.5570010000,-0.5200000000,-1.612654568e-02,-2.816008021e-04,1.195013907e-02,5.623595269e-04
0.5580010000,-0.5150000000,-1.595331760e-02,-2.357231748e-04,1.176749024e-02,4.708550411e-04
0.5590010000,-0.5100000000,-1.578374063e-02,-1.972646744e-04,1.159604391e-02,3.941144911e-04
0.5600010000,-0.5050000000,-1.561722113e-02,-1.650419435e-04,1.143403077e-02,3.297930344e-04
0.5610010000,-0.5000000000,-1.545325768e-02,-1.380554727e-04,1.127995493e-02,2.759071509e-04
0.5620010000,-0.4950000000,-1.529142713e-02,-1.154625031e-04,1.113255355e-02,2.307822775e-04
0.5630010000,-0.4900000000,-1.513137270e-02,-9.655347818e-05,1.099076194e-02,1.930070305e-04
0.5640010000,-0.4850000000,-1.497279378e-02,-8.073172149e-05,1.085368343e-02,1.613935004e-04
0.5650010000,-0.4800000000,-1.481543725e-02,-6.749599339e-05,1.072056352e-02,1.349430366e-04
0.5660010000,-0.4750000000,-1.465909013e-02,-5.642558817e-05,1.059076790e-02,1.128169174e-04
0.5670010000,-0.4700000000,-1.450357327e-02,-4.716764895e-05,1.046376359e-02,9.431131677e-05
0.5680010000,-0.4650000000,-1.434873609e-02,-3.942640388e-05,1.033910306e-02,7.883601466e-05
0.5690010000,-0.4600000000,-1.419445207e-02,-3.295405611e-05,1.021641072e-02,6.589634498e-05
0.5700010000,-0.4550000000,-1.404061499e-02,-2.754308979e-05,1.009537145e-02,5.507792567e-05
0.5710010000,-0.4500000000,-1.388713568e-02,-2.301978354e-05,9.975721041e-03,4.603376876e-05
0.5720010000,-0.4450000000,-1.373393937e-02,-1.923874995e-05,9.857237982e-03,3.847341764e-05
0.5730010000,-0.4400000000,-1.358096340e-02,-1.607834440e-05,9.739736673e-03,3.215380565e-05
0.5740010000,-0.4350000000,-1.342815528e-02,-1.343680871e-05,9.623061635e-03,2.687157209e-05
0.5750010000,-0.4300000000,-1.327547109e-02,-1.122903486e-05,9.507082669e-03,2.245660974e-05
0.5760010000,-0.4250000000,-1.312287414e-02,-9.383850881e-06,9.391690790e-03,1.876665073e-05
0.5770010000,-0.4200000000,-1.297033378e-02,-7.841746073e-06,9.276794798e-03,1.568272682e-05
0.5780010000,-0.4150000000,-1.281782448e-02,-6.552965398e-06,9.162318415e-03,1.310536509e-05
0.5790010000,-0.4100000000,-1.266532501e-02,-5.475913722e-06,9.048197868e-03,1.095140122e-05
0.5800010000,-0.4050000000,-1.251281772e-02,-4.575820034e-06,8.934379872e-03,9.151311319e-06
0.5810010000,-0.4000000000,-1.236028804e-02,-3.823619589e-06,8.820819935e-03,7.646978572e-06
0.5820010000,-0.3950000000,-1.220772392e-02,-3.195018657e-06,8.707480931e-03,6.389824359e-06
0.5830010000,-0.3900000000,-1.205511548e-02,-2.669712185e-06,8.594331911e-03,5.339244755e-06
0.5840010000,-0.3850000000,-1.190245465e-02,-2.230729503e-06,8.481347103e-03,4.461302738e-06
0.5850010000,-0.3800000000,-1.174973489e-02,-1.863887174e-06,8.368505075e-03,3.727634453e-06
0.5860010000,-0.3750000000,-1.159695091e-02,-1.557331516e-06,8.255788031e-03,3.114534635e-06
0.5870010000,-0.3700000000,-1.144409856e-02,-1.301156111e-06,8.143181224e-03,2.602191920e-06
0.5880010000,-0.3650000000,-1.129117454e-02,-1.087082060e-06,8.030672462e-03,2.174049539e-06
0.5890010000,-0.3600000000,-1.113817637e-02,-9.081906984e-07,7.918251696e-03,1.816270877e-06
0.5900010000,-0.3550000000,-1.098510218e-02,-7.587001708e-07,7.805910672e-03,1.517292726e-06
0.5910010000,-0.3500000000,-1.083195069e-02,-6.337786927e-07,7.693642643e-03,1.267451864e-06
0.5920010000,-0.3450000000,-1.067872104e-02,-5.293884662e-07,7.581442125e-03,1.058672943e-06
0.5930010000,-0.3400000000,-1.052541279e-02,-4.421552320e-07,7.469304693e-03,8.842076105e-07
0.5940010000,-0.3350000000,-1.037202582e-02,-3.692592439e-07,7.357226813e-03,7.384164973e-07
0.5950010000,-0.3300000000,-1.021856031e-02,-3.083441543e-07,7.245205696e-03,6.165869875e-07
0.5960010000,-0.3250000000,-1.006501667e-02,-2.574408668e-07,7.133239178e-03,5.147809469e-07
0.5970010000,-0.3200000000,-9.911395512e-03,-2.149038984e-07,7.021325624e-03,4.297074535e-07
0.5980010000,-0.3150000000,-9.757697626e-03,-1.793582003e-07,6.909463840e-03,3.586164344e-07
0.5990010000,-0.3100000000,-9.603923957e-03,-1.496547139e-07,6.797653006e-03,2.992097930e-07
0.6000010000,-0.3050000000,-9.450075576e-03,-1.248332309e-07,6.685892614e-03,2.495671285e-07
0.6010010000,-0.3000000000,-9.296153672e-03,-1.040913566e-07,6.574182420e-03,2.080836588e-07
0.6020010000,-0.2950000000,-9.142159526e-03,-8.675857490e-08,6.462522404e-03,1.734183576e-07
0.6030010000,-0.2900000000,-8.988094510e-03,-7.227457187e-08,6.350912733e-03,1.444506039e-07
0.6040010000,-0.2850000000,-8.833960069e-03,-6.017112577e-08,6.239353735e-03,1.202439561e-07
0.6050010000,-0.2800000000,-8.679757716e-03,-5.005696993e-08,6.127845871e-03,1.000158834e-07
0.6060010000,-0.2750000000,-8.525489024e-03,-4.160514577e-08,6.016389719e-03,8.311247225e-08
0.6070010000,-0.2700000000,-8.371155619e-03,-3.454243308e-08,5.904985954e-03,6.898727863e-08
0.6080010000,-0.2650000000,-8.216759178e-03,-2.864051766e-08,5.793635335e-03,5.718368088e-08
0.6090010000,-0.2600000000,-8.062301423e-03,-2.370861087e-08,5.682338694e-03,4.732009808e-08
0.6100010000,-0.2550000000,-7.907784115e-03,-1.958728194e-08,5.571096923e-03,3.907766988e-08
0.6110010000,-0.2500000000,-7.753209057e-03,-1.614330422e-08,5.459910969e-03,3.218994393e-08
0.6120010000,-0.2450000000,-7.598578088e-03,-1.326534813e-08,5.348781827e-03,2.643425958e-08
0.6130010000,-0.2400000000,-7.443893081e-03,-1.086038215e-08,5.237710531e-03,2.162455713e-08
0.6140010000,-0.2350000000,-7.289155943e-03,-8.850665115e-09,5.126698152e-03,1.760535116e-08
0.6150010000,-0.2300000000,-7.134368612e-03,-7.171234076e-09,5.015745795e-03,1.424671830e-08
0.6160010000,-0.2250000000,-6.979533059e-03,-5.767803007e-09,4.904854593e-03,1.144008182e-08
0.6170010000,-0.2200000000,-6.824651285e-03,-4.595008252e-09,4.794025704e-03,9.094721230e-09
0.6180010000,-0.2150000000,-6.669725319e-03,-3.614942245e-09,4.683260311e-03,7.134819244e-09
0.6190010000,-0.2100000000,-6.514757224e-03,-2.795928146e-09,4.572559620e-03,5.497018739e-09
0.6200010000,-0.2050000000,-6.359749088e-03,-2.111495343e-09,4.461924857e-03,4.128378953e-09
0.6210010000,-0.2000000000,-6.204703030e-03,-1.539523783e-09,4.351357265e-03,2.984665054e-09
0.6220010000,-0.1950000000,-6.049621198e-03,-1.061529391e-09,4.240858110e-03,2.028903046e-09
0.6230010000,-0.1900000000,-5.894505771e-03,-6.620660438e-10,4.130428671e-03,1.230206153e-09
0.6240010000,-0.1850000000,-5.739358954e-03,-3.282263566e-10,4.020070245e-03,5.627545327e-10
0.6250010000,-0.1800000000,-5.584182985e-03,-4.922429154e-11,3.909784147e-03,4.978498601e-12
0.6260010000,-0.1750000000,-5.428980130e-03,1.839533726e-10,3.799571706e-03,-4.611480892e-10
0.6270010000,-0.1700000000,-5.273752684e-03,3.788381740e-10,3.689434266e-03,-8.506896897e-10
0.6280010000,-0.1650000000,-5.118502976e-03,5.417241426e-10,3.579373187e-03,-1.176234073e-09
0.6290010000,-0.1600000000,-4.963233361e-03,6.778705046e-10,3.469389845e-03,-1.448296464e-09
0.6300010000,-0.1550000000,-4.807946230e-03,7.916722877e-10,3.359485629e-03,-1.675673086e-09
0.6310010000,-0.1500000000,-4.652644001e-03,8.868019245e-10,3.249661944e-03,-1.865704712e-09
0.6320010000,-0.1450000000,-4.497329128e-03,9.663286020e-10,3.139920210e-03,-2.024529252e-09
0.6330010000,-0.1400000000,-4.342004095e-03,1.032816714e-09,3.030261861e-03,-2.157278761e-09
0.6340010000,-0.1350000000,-4.186671420e-03,1.088409218e-09,2.920688347e-03,-2.268235236e-09
0.6350010000,-0.1300000000,-4.031333653e-03,1.134897082e-09,2.811201132e-03,-2.360982173e-09
0.6360010000,-0.1250000000,-3.875993379e-03,1.173776641e-09,2.701801696e-03,-2.438511970e-09
0.6370010000,-0.1200000000,-3.720653219e-03,1.206298436e-09,2.592491533e-03,-2.503327962e-09
0.6380010000,-0.1150000000,-3.565315827e-03,1.233507412e-09,2.483272153e-03,-2.557518159e-09
0.6390010000,-0.1100000000,-3.409983892e-03,1.256276842e-09,2.374145082e-03,-2.602827908e-09
0.6400010000,-0.1050000000,-3.254660142e-03,1.275336392e-09,2.265111862e-03,-2.640719029e-09
0.6410010000,-0.1000000000,-3.099347340e-03,1.291295168e-09,2.156174049e-03,-2.672408592e-09
0.6420010000,-9.500000000e-02,-2.944048287e-03,1.304659561e-09,2.047333216e-03,-2.698909777e-09
0.6430010000,-9.000000000e-02,-2.788765821e-03,1.315860278e-09,1.938590953e-03,-2.721081089e-09
0.6440010000,-8.500000000e-02,-2.633502820e-03,1.325253081e-09,1.829948865e-03,-2.739639444e-09
