time,v_sweep,i_pulldown,i_gndclamp,i_pullup,i_powerclamp
0.4310010000,-1.1500000000,-0.3761961128,-0.3752234870,0.6803206291,0.6796389233
0.4320010000,-1.1450000000,-0.3727119364,-0.3717309800,0.6740373047,0.6733498819
0.4330010000,-1.1400000000,-0.3692298843,-0.3682404554,0.6677576013,0.6670643660
0.4340010000,-1.1350000000,-0.3657499942,-0.3647519475,0.6614815820,0.6607824363
0.4350010000,-1.1300000000,-0.3622723050,-0.3612654914,0.6552093114,0.6545041549
0.4360010000,-1.1250000000,-0.3587968567,-0.3577811233,0.6489408559,0.6482295856
0.4370010000,-1.1200000000,-0.3553236902,-0.3542988801,0.6426762836,0.6419587939
0.4380010000,-1.1150000000,-0.3518528476,-0.3508188000,0.6364156642,0.6356918470
0.4390010000,-1.1100000000,-0.3483843721,-0.3473409217,0.6301590695,0.6294288136
0.4400010000,-1.1050000000,-0.3449183081,-0.3438652854,0.6239065732,0.6231697647
0.4410010000,-1.1000000000,-0.3414547012,-0.3403919322,0.6176582508,0.6169147727
0.4420010000,-1.0950000000,-0.3379935984,-0.3369209043,0.6114141799,0.6106639123
0.4430010000,-1.0900000000,-0.3345350479,-0.3334522450,0.6051744405,0.6044172600
0.4440010000,-1.0850000000,-0.3310790992,-0.3299859988,0.5989391144,0.5981748946
0.4450010000,-1.0800000000,-0.3276258033,-0.3265222117,0.5927082860,0.5919368968
0.4460010000,-1.0750000000,-0.3241752128,-0.3230609305,0.5864820420,0.5857033498
0.4470010000,-1.0700000000,-0.3207273815,-0.3196022038,0.5802604713,0.5794743389
0.4480010000,-1.0650000000,-0.3172823651,-0.3161460813,0.5740436658,0.5732499521
0.4490010000,-1.0600000000,-0.3138402208,-0.3126926141,0.5678317197,0.5670302797
0.4500010000,-1.0550000000,-0.3104010075,-0.3092418550,0.5616247300,0.5608154146
0.4510010000,-1.0500000000,-0.3069647859,-0.3057938582,0.5554227967,0.5546054524
0.4520010000,-1.0450000000,-0.3035316186,-0.3023486794,0.5492260226,0.5484004917
0.4530010000,-1.0400000000,-0.3001015700,-0.2989063762,0.5430345137,0.5422006336
0.4540010000,-1.0350000000,-0.2966747066,-0.2954670077,0.5368483791,0.5360059827
0.4550010000,-1.0300000000,-0.2932510969,-0.2920306349,0.5306677311,0.5298166463
0.4560010000,-1.0250000000,-0.2898308116,-0.2885973206,0.5244926858,0.5236327353
0.4570010000,-1.0200000000,-0.2864139237,-0.2851671297,0.5183233627,0.5174543639
0.4580010000,-1.0150000000,-0.2830005084,-0.2817401288,0.5121598848,0.5112816496
0.4590010000,-1.0100000000,-0.2795906434,-0.2783163870,0.5060023795,0.5051147138
0.4600010000,-1.0050000000,-0.2761844091,-0.2748959752,0.4998509779,0.4989536818
0.4610010000,-1.0000000000,-0.2727818883,-0.2714789668,0.4937058153,0.4927986826
0.4620010000,-0.9950000000,-0.2693831668,-0.2680654376,0.4875670316,0.4866498495
0.4630010000,-0.9900000000,-0.2659883331,-0.2646554656,0.4814347711,0.4805073202
0.4640010000,-0.9850000000,-0.2625974788,-0.2612491316,0.4753091831,0.4743712367
0.4650010000,-0.9800000000,-0.2592106986,-0.2578465191,0.4691904216,0.4682417459
0.4660010000,-0.9750000000,-0.2558280907,-0.2544477142,0.4630786461,0.4621189994
0.4670010000,-0.9700000000,-0.2524497565,-0.2510528062,0.4569740213,0.4560031541
0.4680010000,-0.9650000000,-0.2490758010,-0.2476618873,0.4508767178,0.4498943720
0.4690010000,-0.9600000000,-0.2457063330,-0.2442750528,0.4447869119,0.4437928209
0.4700010000,-0.9550000000,-0.2423414655,-0.2408924014,0.4387047863,0.4376986743
0.4710010000,-0.9500000000,-0.2389813151,-0.2375140355,0.4326305301,0.4316121118
0.4720010000,-0.9450000000,-0.2356260032,-0.2341400607,0.4265643392,0.4255333194
0.4730010000,-0.9400000000,-0.2322756554,-0.2307705869,0.4205064165,0.4194624896
0.4740010000,-0.9350000000,-0.2289304023,-0.2274057277,0.4144569726,0.4133998221
0.4750010000,-0.9300000000,-0.2255903793,-0.2240456009,0.4084162256,0.4073455237
0.4760010000,-0.9250000000,-0.2222557271,-0.2206903287,0.4023844021,0.4012998090
0.4770010000,-0.9200000000,-0.2189265917,-0.2173400380,0.3963617368,0.3952629004
0.4780010000,-0.9150000000,-0.2156031251,-0.2139948603,0.3903484739,0.3892350290
0.4790010000,-0.9100000000,-0.2122854853,-0.2106549325,0.3843448667,0.3832164343
0.4800010000,-0.9050000000,-0.2089738366,-0.2073203965,0.3783511785,0.3772073654
0.4810010000,-0.9000000000,-0.2056683499,-0.2039913999,0.3723676829,0.3712080809
0.4820010000,-0.8950000000,-0.2023692033,-0.2006680961,0.3663946648,0.3652188496
0.4830010000,-0.8900000000,-0.1990765823,-0.1973506447,0.3604324201,0.3592399512
0.4840010000,-0.8850000000,-0.1957906801,-0.1940392118,0.3544812571,0.3532716765
0.4850010000,-0.8800000000,-0.1925116981,-0.1907339702,0.3485414969,0.3473143281
0.4860010000,-0.8750000000,-0.1892398467,-0.1874351001,0.3426134738,0.3413682212
0.4870010000,-0.8700000000,-0.1859753450,-0.1841427890,0.3366975363,0.3354336841
0.4880010000,-0.8650000000,-0.1827184220,-0.1808572327,0.3307940479,0.3295110590
0.4890010000,-0.8600000000,-0.1794693170,-0.1775786350,0.3249033878,0.3236007025
0.4900010000,-0.8550000000,-0.1762282800,-0.1743072088,0.3190259517,0.3177029867
0.4910010000,-0.8500000000,-0.1729955723,-0.1710431765,0.3131621529,0.3118183002
0.4920010000,-0.8450000000,-0.1697714675,-0.1677867701,0.3073124232,0.3059470483
0.4930010000,-0.8400000000,-0.1665562517,-0.1645382322,0.3014772141,0.3000896548
0.4940010000,-0.8350000000,-0.1633502247,-0.1612978166,0.2956569976,0.2942465624
0.4950010000,-0.8300000000,-0.1601537006,-0.1580657886,0.2898522678,0.2884182343
0.4960010000,-0.8250000000,-0.1569670088,-0.1548424258,0.2840635418,0.2826051551
0.4970010000,-0.8200000000,-0.1537904946,-0.1516280193,0.2782913614,0.2768078320
0.4980010000,-0.8150000000,-0.1506245206,-0.1484228739,0.2725362947,0.2710267964
0.4990010000,-0.8100000000,-0.1474694676,-0.1452273089,0.2667989371,0.2652626052
0.5000010000,-0.8050000000,-0.1443257354,-0.1420416598,0.2610799135,0.2595158424
0.5010010000,-0.8000000000,-0.1411937447,-0.1388662783,0.2553798799,0.2537871206
0.5020010000,-0.7950000000,-0.1380739378,-0.1357015339,0.2496995257,0.2480770830
0.5030010000,-0.7900000000,-0.1349667802,-0.1325478149,0.2440395750,0.2423864055
0.5040010000,-0.7850000000,-0.1318727622,-0.1294055295,0.2384007899,0.2367157981
0.5050010000,-0.7800000000,-0.1287924005,-0.1262751073,0.2327839719,0.2310660077
0.5060010000,-0.7750000000,-0.1257262395,-0.1231570005,0.2271899651,0.2254378202
0.5070010000,-0.7700000000,-0.1226748538,-0.1200516851,0.2216196589,0.2198320632
0.5080010000,-0.7650000000,-0.1196388496,-0.1169596632,0.2160739906,0.2142496083
0.5090010000,-0.7600000000,-0.1166188672,-0.1138814641,0.2105539490,0.2086913746
0.5100010000,-0.7550000000,-0.1136155830,-0.1108176462,0.2050605777,0.2031583317
0.5110010000,-0.7500000000,-0.1106297119,-0.1077687994,0.1995949786,0.1976515026
0.5120010000,-0.7450000000,-0.1076620102,-0.1047355467,0.1941583161,0.1921719680
0.5130010000,-0.7400000000,-0.1047132777,-0.1017185466,0.1887518209,0.1867208696
0.5140010000,-0.7350000000,-0.1017843615,-9.871849564e-02,0.1833767949,0.1812994148
0.5150010000,-0.7300000000,-9.887615807e-02,-9.573613102e-02,0.1780346161,0.1759088807
0.5160010000,-0.7250000000,-9.598961736e-02,-9.277223321e-02,0.1727267431,0.1705506194
0.5170010000,-0.7200000000,-9.312574575e-02,-8.982762905e-02,0.1674547212,0.1652260625
0.5180010000,-0.7150000000,-9.028560982e-02,-8.690319492e-02,0.1622201882,0.1599367272
0.5190010000,-0.7100000000,-8.747034012e-02,-8.399986007e-02,0.1570248801,0.1546842219
0.5200010000,-0.7050000000,-8.468113507e-02,-8.111861029e-02,0.1518706383,0.1494702524
0.5210010000,-0.7000000000,-8.191926498e-02,-7.826049165e-02,0.1467594160,0.1442966285
0.5220010000,-0.6950000000,-7.918607619e-02,-7.542661462e-02,0.1416932857,0.1391652712
0.5230010000,-0.6900000000,-7.648299516e-02,-7.261815820e-02,0.1366744469,0.1340782200
0.5240010000,-0.6850000000,-7.381153261e-02,-6.983637444e-02,0.1317052334,0.1290376407
0.5250010000,-0.6800000000,-7.117328745e-02,-6.708259298e-02,0.1267881222,0.1240458335
0.5260010000,-0.6750000000,-6.856995053e-02,-6.435822580e-02,0.1219257407,0.1191052413
0.5270010000,-0.6700000000,-6.600330788e-02,-6.166477204e-02,0.1171208758,0.1142184587
0.5280010000,-0.6650000000,-6.347524355e-02,-5.900382284e-02,0.1123764813,0.1093882404
0.5290010000,-0.6600000000,-6.098774140e-02,-5.637706606e-02,0.1076956857,0.1046175099
0.5300010000,-0.6550000000,-5.854288606e-02,-5.378629089e-02,0.1030817995,9.990936842e-02
0.5310010000,-0.6500000000,-5.614286224e-02,-5.123339205e-02,9.853832092e-02,9.526710284e-02
0.5320010000,-0.6450000000,-5.378995233e-02,-4.872037342e-02,9.406894080e-02,9.069419303e-02
0.5330010000,-0.6400000000,-5.148653176e-02,-4.624935094e-02,8.967754526e-02,8.619431824e-02
0.5340010000,-0.6350000000,-4.923506140e-02,-4.382255437e-02,8.536821597e-02,8.177136178e-02
0.5350010000,-0.6300000000,-4.703807671e-02,-4.144232755e-02,8.114522703e-02,7.742941352e-02
0.5360010000,-0.6250000000,-4.489817280e-02,-3.911112679e-02,7.701303774e-02,7.317276951e-02
0.5370010000,-0.6200000000,-4.281798485e-02,-3.683151673e-02,7.297628011e-02,6.900592781e-02
0.5380010000,-0.6150000000,-4.080016314e-02,-3.460616318e-02,6.903973999e-02,6.493357955e-02
0.5390010000,-0.6100000000,-3.884734237e-02,-3.243782220e-02,6.520833060e-02,6.096059411e-02
0.5400010000,-0.6050000000,-3.696210458e-02,-3.032932462e-02,6.148705705e-02,5.709199693e-02
0.5410010000,-0.6000000000,-3.514693568e-02,-2.828355523e-02,5.788097065e-02,5.333293884e-02
0.5420010000,-0.5950000000,-3.340417572e-02,-2.630342594e-02,5.439511163e-02,4.968865513e-02
0.5430010000,-0.5900000000,-3.173596360e-02,-2.439184198e-02,5.103443949e-02,4.616441317e-02
0.5440010000,-0.5850000000,-3.014417729e-02,-2.255166076e-02,4.780375036e-02,4.276544718e-02
0.5450010000,-0.5800000000,-2.863037164e-02,-2.078564301e-02,4.470758158e-02,3.949687931e-02
0.5460010000,-0.5750000000,-2.719571623e-02,-1.909639630e-02,4.175010454e-02,3.636362661e-02
0.5470010000,-0.5700000000,-2.584093639e-02,-1.748631167e-02,3.893500805e-02,3.337029447e-02
0.5480010000,-0.5650000000,-2.456626125e-02,-1.595749471e-02,3.626537573e-02,3.052105800e-02
0.5490010000,-0.5600000000,-2.337138248e-02,-1.451169333e-02,3.374356250e-02,2.781952150e-02
0.5500010000,-0.5550000000,-2.225542753e-02,-1.315022526e-02,3.137107650e-02,2.526854906e-02
0.5510010000,-0.5500000000,-2.121695046e-02,-1.187390922e-02,2.914847383e-02,2.287021698e-02
0.5520010000,-0.5450000000,-2.025394236e-02,-1.068300426e-02,2.707527408e-02,2.062566764e-02
0.5530010000,-0.5400000000,-1.936386198e-02,-9.577161994e-03,2.514990424e-02,1.853499543e-02
0.5540010000,-0.5350000000,-1.854368572e-02,-8.555396322e-03,2.336967765e-02,1.659716933e-02
0.5550010000,-0.5300000000,-1.778997430e-02,-7.616074417e-03,2.173081224e-02,1.480998989e-02
0.5560010000,-0.5250000000,-1.709895235e-02,-6.756931327e-03,2.022848959e-02,1.317008663e-02
0.5570010000,-0.5200000000,-1.646659599e-02,-5.975108801e-03,1.885695305e-02,1.167295930e-02
0.5580010000,-0.5150000000,-1.588872345e-02,-5.267216869e-03,1.760963964e-02,1.031306293e-02
0.5590010000,-0.5100000000,-1.536108344e-02,-4.629414727e-03,1.647933786e-02,9.083932500e-03
0.5600010000,-0.5050000000,-1.487943732e-02,-4.057505859e-03,1.545836149e-02,7.978340212e-03
0.5610010000,-0.5000000000,-1.443963149e-02,-3.547041325e-03,1.453872877e-02,6.988474985e-03
0.5620010000,-0.4950000000,-1.403765801e-02,-3.093424832e-03,1.371233677e-02,6.106132951e-03
0.5630010000,-0.4900000000,-1.366970236e-02,-2.692013645e-03,1.297112235e-02,5.322907345e-03
0.5640010000,-0.4850000000,-1.333217847e-02,-2.338210403e-03,1.230720299e-02,4.630367436e-03
0.5650010000,-0.4800000000,-1.302175172e-02,-2.027531428e-03,1.171299346e-02,4.020218287e-03
0.5660010000,-0.4750000000,-1.273535129e-02,-1.755435318e-03,1.118129651e-02,3.484435728e-03
0.5670010000,-0.4700000000,-1.247017358e-02,-1.517673874e-03,1.070536802e-02,3.015373632e-03
0.5680010000,-0.4650000000,-1.222367837e-02,-1.310439143e-03,1.027895829e-02,2.605843079e-03
0.5690010000,-0.4600000000,-1.199357947e-02,-1.130222196e-03,9.896332572e-03,2.249164908e-03
0.5700010000,-0.4550000000,-1.177783145e-02,-9.738177208e-04,9.552274225e-03,1.939198559e-03
0.5710010000,-0.4500000000,-1.157461373e-02,-8.383226133e-04,9.242074180e-03,1.670350866e-03
0.5720010000,-0.4450000000,-1.138231321e-02,-7.211271175e-04,8.961510094e-03,1.437568778e-03
0.5730010000,-0.4400000000,-1.119950627e-02,-6.199005359e-04,8.706818342e-03,1.236319879e-03
0.5740010000,-0.4350000000,-1.102494086e-02,-5.325733002e-04,8.474661464e-03,1.062564230e-03
0.5750010000,-0.4300000000,-1.085751916e-02,-4.573168841e-04,8.262093217e-03,9.127205751e-04
0.5760010000,-0.4250000000,-1.069628107e-02,-3.925227435e-04,8.066522903e-03,7.836294159e-04
0.5770010000,-0.4200000000,-1.054038890e-02,-3.367811859e-04,7.885680218e-03,6.725149068e-04
0.5780010000,-0.4150000000,-1.038911318e-02,-2.888608246e-04,7.717581515e-03,5.769470498e-04
0.5790010000,-0.4100000000,-1.024181979e-02,-2.476890670e-04,7.560498048e-03,4.948052400e-04
0.5800010000,-0.4050000000,-1.009795835e-02,-2.123339199e-04,7.412926570e-03,4.242438657e-04
0.5810010000,-0.4000000000,-9.957051791e-03,-1.819872662e-04,7.273562427e-03,3.636603905e-04
0.5820010000,-0.3950000000,-9.818687041e-03,-1.559496740e-04,7.141275210e-03,3.116661363e-04
0.5830010000,-0.3900000000,-9.682506841e-03,-1.336167265e-04,7.015086893e-03,2.670598288e-04
0.5840010000,-0.3850000000,-9.548202471e-03,-1.144668182e-04,6.894152348e-03,2.288038560e-04
0.5850010000,-0.3800000000,-9.415507373e-03,-9.805033009e-05,6.777742073e-03,1.960031217e-04
0.5860010000,-0.3750000000,-9.284191564e-03,-8.398008063e-05,6.665226969e-03,1.678863216e-04
0.5870010000,-0.3700000000,-9.154056754e-03,-7.192294018e-05,6.556064960e-03,1.437894533e-04
0.5880010000,-0.3650000000,-9.024932084e-03,-6.159249545e-05,6.449789289e-03,1.231413538e-04
0.5890010000,-0.3600000000,-8.896670420e-03,-5.274265329e-05,6.345998307e-03,1.054510617e-04
0.5900010000,-0.3550000000,-8.769145137e-03,-4.516207878e-05,6.244346582e-03,9.029680868e-05
0.5910010000,-0.3500000000,-8.642247322e-03,-3.866937003e-05,6.144537174e-03,7.731645403e-05
0.5920010000,-0.3450000000,-8.515883352e-03,-3.310888034e-05,6.046314948e-03,6.619919167e-05
0.5930010000,-0.3400000000,-8.389972801e-03,-2.834710697e-05,5.949460769e-03,5.667837420e-05
0.5940010000,-0.3350000000,-8.264446626e-03,-2.426957412e-05,5.853786504e-03,4.852531298e-05
0.5950010000,-0.3300000000,-8.139245600e-03,-2.077814569e-05,5.759130686e-03,4.154392889e-05
0.5960010000,-0.3250000000,-8.014318961e-03,-1.778871106e-05,5.665354786e-03,3.556614242e-05
0.5970010000,-0.3200000000,-7.889623240e-03,-1.522919384e-05,5.572339999e-03,3.044790471e-05
0.5980010000,-0.3150000000,-7.765121257e-03,-1.303783968e-05,5.479984467e-03,2.606578341e-05
0.5990010000,-0.3100000000,-7.640781249e-03,-1.116174525e-05,5.388200897e-03,2.231402779e-05
0.6000010000,-0.3050000000,-7.516576123e-03,-9.555594837e-06,5.296914509e-03,1.910204748e-05
0.6010010000,-0.3000000000,-7.392482810e-03,-8.180575937e-06,5.206061269e-03,1.635224754e-05
0.6020010000,-0.2950000000,-7.268481705e-03,-7.003448795e-06,5.115586374e-03,1.399817055e-05
0.6030010000,-0.2900000000,-7.144556194e-03,-5.995748316e-06,5.025442944e-03,1.198290248e-05
0.6040010000,-0.2850000000,-7.020692236e-03,-5.133099736e-06,4.935590903e-03,1.025770566e-05
0.6050010000,-0.2800000000,-6.896878008e-03,-4.394631955e-06,4.845996019e-03,8.780846589e-06
0.6060010000,-0.2750000000,-6.773103603e-03,-3.762474733e-06,4.756629074e-03,7.516591158e-06
0.6070010000,-0.2700000000,-6.649360761e-03,-3.221327815e-06,4.667465156e-03,6.434343527e-06
0.6080010000,-0.2650000000,-6.525642646e-03,-2.758091770e-06,4.578483049e-03,5.507908253e-06
0.6090010000,-0.2600000000,-6.401943650e-03,-2.361551736e-06,4.489664708e-03,4.714858123e-06
0.6100010000,-0.2550000000,-6.278259226e-03,-2.022106530e-06,4.400994815e-03,4.035992610e-06
0.6110010000,-0.2500000000,-6.154585740e-03,-1.731536634e-06,4.312460390e-03,3.454874021e-06
0.6120010000,-0.2450000000,-6.030920350e-03,-1.482805483e-06,4.224050459e-03,2.957430219e-06
0.6130010000,-0.2400000000,-5.907260901e-03,-1.269889317e-06,4.135755774e-03,2.531614400e-06
0.6140010000,-0.2350000000,-5.783605826e-03,-1.087631461e-06,4.047568569e-03,2.167113751e-06
0.6150010000,-0.2300000000,-5.659954075e-03,-9.316175704e-07,3.959482348e-03,1.855099967e-06
0.6160010000,-0.2250000000,-5.536305041e-03,-7.980687999e-07,3.871491708e-03,1.588015645e-06
0.6170010000,-0.2200000000,-5.412658505e-03,-6.837503450e-07,3.783592188e-03,1.359391382e-06
0.6180010000,-0.2150000000,-5.289014585e-03,-5.858931341e-07,3.695780130e-03,1.163689187e-06
0.6190010000,-0.2100000000,-5.165373691e-03,-5.021267898e-07,3.608052574e-03,9.961684186e-07
0.6200010000,-0.2050000000,-5.041736492e-03,-4.304222341e-07,3.520407155e-03,8.527710041e-07
0.6210010000,-0.2000000000,-4.918103878e-03,-3.690425542e-07,3.432842024e-03,7.300231752e-07
0.6220010000,-0.1950000000,-4.794476942e-03,-3.165009398e-07,3.345355774e-03,6.249513566e-07
0.6230010000,-0.1900000000,-4.670856945e-03,-2.715246737e-07,3.257947379e-03,5.350101482e-07
0.6240010000,-0.1850000000,-4.547245305e-03,-2.330243073e-07,3.170616143e-03,4.580206733e-07
0.6250010000,-0.1800000000,-4.423643578e-03,-2.000672718e-07,3.083361655e-03,3.921178128e-07
0.6260010000,-0.1750000000,-4.300053438e-03,-1.718552896e-07,2.996183747e-03,3.357050257e-07
0.6270010000,-0.1700000000,-4.176476673e-03,-1.477050372e-07,2.909082466e-03,2.874156713e-07
0.6280010000,-0.1650000000,-4.052915165e-03,-1.270315927e-07,2.822058044e-03,2.460799136e-07
0.6290010000,-0.1600000000,-3.929370890e-03,-1.093342657e-07,2.735110872e-03,2.106963780e-07
0.6300010000,-0.1550000000,-3.805845902e-03,-9.418446835e-08,2.648241479e-03,1.804078920e-07
0.6310010000,-0.1500000000,-3.682342331e-03,-8.121533239e-08,2.561450518e-03,1.544807219e-07
0.6320010000,-0.1450000000,-3.558862377e-03,-7.011282129e-08,2.474738748e-03,1.322867955e-07
0.6330010000,-0.1400000000,-3.435408305e-03,-6.060812254e-08,2.388107019e-03,1.132884900e-07
0.6340010000,-0.1350000000,-3.311982440e-03,-5.247113471e-08,2.301556266e-03,9.702560287e-08
0.6350010000,-0.1300000000,-3.188587164e-03,-4.550489315e-08,2.215087495e-03,8.310420705e-08
0.6360010000,-0.1250000000,-3.065224913e-03,-3.954079812e-08,2.128701777e-03,7.118710265e-08
0.6370010000,-0.1200000000,-2.941898176e-03,-3.443452962e-08,2.042400241e-03,6.098564961e-08
0.6380010000,-0.1150000000,-2.818609492e-03,-3.006255131e-08,1.956184068e-03,5.225277665e-08
0.6390010000,-0.1100000000,-2.695361450e-03,-2.631911736e-08,1.870054483e-03,4.477699031e-08
0.6400010000,-0.1050000000,-2.572156685e-03,-2.311371046e-08,1.784012756e-03,3.837726066e-08
0.6410010000,-0.1000000000,-2.448997878e-03,-2.036884951e-08,1.698060195e-03,3.289862211e-08
0.6420010000,-9.500000000e-02,-2.325887758e-03,-1.801821424e-08,1.612198143e-03,2.820843169e-08
0.6430010000,-9.000000000e-02,-2.202829098e-03,-1.600502688e-08,1.526427976e-03,2.419313969e-08
0.6440010000,-8.500000000e-02,-2.079824718e-03,-1.428069096e-08,1.440751101e-03,2.075554912e-08
0.6450010000,-8.000000000e-02,-1.956877479e-03,-1.280360889e-08,1.355168954e-03,1.781246757e-08
0.6460010000,-7.500000000e-02,-1.833990291e-03,-1.153817344e-08,1.269682998e-03,1.529267802e-08
0.6470010000,-7.000000000e-02,-1.711166108e-03,-1.045390519e-08,1.184294722e-03,1.313522214e-08
0.6480010000,-6.500000000e-02,-1.588407927e-03,-9.524713995e-09,1.099005641e-03,1.128792104e-08
0.6490010000,-6.000000000e-02,-1.465718795e-03,-8.728266953e-09,1.013817292e-03,9.706108202e-09
0.6500010000,-5.500000000e-02,-1.343101800e-03,-8.045447497e-09,9.287312385e-04,8.351552860e-09
0.6510010000,-5.000000000e-02,-1.220560081e-03,-7.459891912e-09,8.437490634e-04,7.191522449e-09
0.6520010000,-4.500000000e-02,-1.098096821e-03,-6.957593070e-09,7.588723743e-04,6.198004929e-09
0.6530010000,-4.000000000e-02,-9.757152513e-04,-6.526561089e-09,6.741028001e-04,5.347023397e-09
0.6540010000,-3.500000000e-02,-8.534186521e-04,-6.156532678e-09,5.894419918e-04,4.618048840e-09
0.6550010000,-3.000000000e-02,-7.312103524e-04,-5.838722638e-09,5.048916218e-04,3.993510348e-09
0.6560010000,-2.500000000e-02,-6.090937306e-04,-5.565610916e-09,4.204533843e-04,3.458367907e-09
0.6570010000,-2.000000000e-02,-4.870722160e-04,-5.330760449e-09,3.361289952e-04,2.999749451e-09
0.6580010000,-1.500000000e-02,-3.651492892e-04,-5.128661146e-09,2.519201917e-04,2.606631691e-09
0.6590010000,-1.000000000e-02,-2.433284832e-04,-4.954596482e-09,1.678287331e-04,2.269585489e-09
0.6600010000,-5.000000000e-03,-1.216133841e-04,-4.804529136e-09,8.385640018e-05,1.980532458e-09
0.6610010000,0.,-1.060184985e-08,-4.686692101e-09,5.871892388e-09,1.755939987e-09
0.6620010000,5.000000000e-03,1.213048942e-04,-4.663467797e-09,-8.367164000e-05,1.720573426e-09
0.6630010000,1.000000000e-02,2.421710562e-04,-4.652411254e-09,-1.671293393e-04,1.709541403e-09
0.6640010000,1.500000000e-02,3.625820904e-04,-4.641354646e-09,-2.503655295e-04,1.698509056e-09
0.6650010000,2.000000000e-02,4.825385472e-04,-4.630297963e-09,-3.333803254e-04,1.687475862e-09
0.6660010000,2.500000000e-02,6.020409769e-04,-4.619241213e-09,-4.161738420e-04,1.676445049e-09
0.6670010000,3.000000000e-02,7.210899295e-04,-4.608184401e-09,-4.987461938e-04,1.665412138e-09
0.6680010000,3.500000000e-02,8.396859544e-04,-4.597127519e-09,-5.810974957e-04,1.654378661e-09
0.6690010000,4.000000000e-02,9.578296007e-04,-4.586070548e-09,-6.632278621e-04,1.643344538e-09
0.6700010000,4.500000000e-02,1.075521417e-03,-4.575013485e-09,-7.451374079e-04,1.632311343e-09
0.6710010000,5.000000000e-02,1.192761952e-03,-4.563956351e-09,-8.268262474e-04,1.621276050e-09
0.6720010000,5.500000000e-02,1.309551754e-03,-4.552899064e-09,-9.082944952e-04,1.610241967e-09
0.6730010000,6.000000000e-02,1.425891369e-03,-4.541841723e-09,-9.895422658e-04,1.599206391e-09
0.6740010000,6.500000000e-02,1.541781346e-03,-4.530784177e-09,-1.070569674e-03,1.588171703e-09
0.6750010000,7.000000000e-02,1.657222231e-03,-4.519726477e-09,-1.151376833e-03,1.577134673e-09
0.6760010000,7.500000000e-02,1.772214570e-03,-4.508668511e-09,-1.231963858e-03,1.566098168e-09
0.6770010000,8.000000000e-02,1.886758909e-03,-4.497610274e-09,-1.312330863e-03,1.555061138e-09
0.6780010000,8.500000000e-02,2.000855794e-03,-4.486551519e-09,-1.392477962e-03,1.544022857e-09
0.6790010000,9.000000000e-02,2.114505771e-03,-4.475492045e-09,-1.472405270e-03,1.532982557e-09
0.6800010000,9.500000000e-02,2.227709383e-03,-4.464431243e-09,-1.552112901e-03,1.521938705e-09
0.6810010000,0.1000000000,2.340467175e-03,-4.453384321e-09,-1.631600968e-03,1.510923640e-09
0.6820010000,0.1050000000,2.452779691e-03,-4.442333523e-09,-1.710869586e-03,1.499900778e-09
0.6830010000,0.1100000000,2.564647475e-03,-4.431276250e-09,-1.789918868e-03,1.488864919e-09
0.6840010000,0.1150000000,2.676071070e-03,-4.420218926e-09,-1.868748929e-03,1.477827567e-09
0.6850010000,0.1200000000,2.787051019e-03,-4.409161533e-09,-1.947359882e-03,1.466791708e-09
0.6860010000,0.1250000000,2.897587863e-03,-4.398104084e-09,-2.025751842e-03,1.455753144e-09
0.6870010000,0.1300000000,3.007682145e-03,-4.387046619e-09,-2.103924922e-03,1.444717285e-09
0.6880010000,0.1350000000,3.117334407e-03,-4.375989155e-09,-2.181879235e-03,1.433679650e-09
0.6890010000,0.1400000000,3.226545189e-03,-4.364931618e-09,-2.259614896e-03,1.422641409e-09
0.6900010000,0.1450000000,3.335315032e-03,-4.353874064e-09,-2.337132018e-03,1.411603168e-09
0.6910010000,0.1500000000,3.443644476e-03,-4.342816467e-09,-2.414430714e-03,1.400565533e-09
0.6920010000,0.1550000000,3.551534061e-03,-4.331758801e-09,-2.491511099e-03,1.389526404e-09
0.6930010000,0.1600000000,3.658984327e-03,-4.320701153e-09,-2.568373285e-03,1.378489051e-09
0.6940010000,0.1650000000,3.765995813e-03,-4.309643427e-09,-2.645017386e-03,1.367451133e-09
0.6950010000,0.1700000000,3.872569057e-03,-4.298585720e-09,-2.721443516e-03,1.356411399e-09
0.6960010000,0.1750000000,3.978704597e-03,-4.287527901e-09,-2.797651787e-03,1.345374369e-09
0.6970010000,0.1800000000,4.084402971e-03,-4.276470137e-09,-2.873642314e-03,1.334334311e-09
0.6980010000,0.1850000000,4.189664716e-03,-4.265412263e-09,-2.949415209e-03,1.323294335e-09
0.6990010000,0.1900000000,4.294490369e-03,-4.254354417e-09,-3.024970586e-03,1.312254277e-09
0.7000010000,0.1950000000,4.398880467e-03,-4.243296608e-09,-3.100308557e-03,1.301215511e-09
0.7010010000,0.2000000000,4.502835546e-03,-4.232238649e-09,-3.175429235e-03,1.290175454e-09
0.7020010000,0.2050000000,4.606356140e-03,-4.221180563e-09,-3.250332735e-03,1.279136042e-09
0.7030010000,0.2100000000,4.709442786e-03,-4.210122548e-09,-3.325019168e-03,1.268095742e-09
0.7040010000,0.2150000000,4.812096018e-03,-4.199064574e-09,-3.399488649e-03,1.257055443e-09
0.7050010000,0.2200000000,4.914316371e-03,-4.188006533e-09,-3.473741288e-03,1.246014820e-09
0.7060010000,0.2250000000,5.016104377e-03,-4.176948390e-09,-3.547777200e-03,1.234974520e-09
